Driver,Team,GP,Rule_Era,AirTemp_p1,Humidity_p1,Pressure_p1,Rainfall_p1,laptime_sum_sectortimes_p1,LapTimeDiff_p1,Compound_p1,AirTemp_p2,Humidity_p2,Pressure_p2,Rainfall_p2,laptime_sum_sectortimes_p2,LapTimeDiff_p2,Compound_p2,AirTemp_p3,Humidity_p3,Pressure_p3,Rainfall_p3,laptime_sum_sectortimes_p3,LapTimeDiff_p3,Compound_p3,Sprint-Session,AirTemp_sprint_quali,Humidity_sprint_quali,Pressure_sprint_quali,Rainfall_sprint_quali,laptime_sum_sectortimes_sprint_quali,LapTimeDiff_sprint_quali,Compound_sprint_quali,AirTemp_quali,Humidity_quali,Pressure_quali,Rainfall_quali,Compound_quali,Season,Sprint_Race_Era,Sprint_Weekend,race_round,gp_id,Team_Lineage,Type,Direction,Circut_length,Turns,Pace_profile,Flat_out_run,Slow_turns,Medium_turns,High_speed_turns,Turn_density,Complexity_label
HAM,Mercedes,Mexican GP,Ground-Effect,25.1,40.0,783.0,0.0,80.84899999999999,0.1419999999999959,SOFT,26.8,35.0,781.2,0.0,81.509,1.5390000000000017,TEST_UNKNOWN,21.8,52.0,785.2,0.0,78.543,0.1440000000000054,SOFT,,,,,,,,,25.5,35.0,782.2,0.0,SOFT,2022,2021-2022,0,20,99,Mercedes,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
ALO,Alpine,Mexican GP,Ground-Effect,26.0,40.0,783.0,0.0,80.899,0.1920000000000072,SOFT,26.5,35.0,781.2,0.0,82.337,2.3670000000000044,TEST_UNKNOWN,22.5,49.0,784.7,0.0,80.037,1.6380000000000052,SOFT,,,,,,,,,25.3,35.0,782.2,0.0,SOFT,2022,2021-2022,0,20,99,Alpine-Renault,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
BOT,Alfa Romeo,Mexican GP,Ground-Effect,26.0,40.0,783.0,0.0,81.083,0.3760000000000048,SOFT,26.1,35.0,781.2,0.0,81.993,2.022999999999996,TEST_UNKNOWN,22.2,52.0,785.0,0.0,79.39,0.9909999999999995,SOFT,,,,,,,,,25.5,35.0,782.2,0.0,SOFT,2022,2021-2022,0,20,99,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
NOR,McLaren,Mexican GP,Ground-Effect,25.2,40.0,783.0,0.0,81.11999999999999,0.4129999999999967,SOFT,26.3,35.0,781.2,0.0,82.738,2.7680000000000007,TEST_UNKNOWN,22.1,52.0,785.0,0.0,79.31700000000001,0.9180000000000064,SOFT,,,,,,,,,25.5,35.0,782.2,0.0,SOFT,2022,2021-2022,0,20,99,McLaren,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
GAS,AlphaTauri,Mexican GP,Ground-Effect,25.6,39.0,783.0,0.0,81.31,0.6030000000000086,SOFT,26.2,35.0,781.2,0.0,82.104,2.1340000000000003,TEST_UNKNOWN,22.8,49.0,784.7,0.0,80.33,1.9309999999999972,SOFT,,,,,,,,,26.0,36.0,782.2,0.0,SOFT,2022,2021-2022,0,20,99,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
VET,Aston Martin,Mexican GP,Ground-Effect,25.4,40.0,783.0,0.0,81.525,0.818000000000012,SOFT,26.8,34.0,781.2,0.0,82.37100000000001,2.4010000000000105,TEST_UNKNOWN,22.0,51.0,784.9,0.0,80.986,2.5870000000000037,SOFT,,,,,,,,,25.9,37.0,782.5,0.0,SOFT,2022,2021-2022,0,20,99,Force India-Racing Point-Aston Martin,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
RIC,McLaren,Mexican GP,Ground-Effect,25.2,40.0,783.0,0.0,81.762,1.0550000000000068,SOFT,26.2,35.0,781.2,0.0,82.763,2.7930000000000064,TEST_UNKNOWN,22.2,50.0,785.0,0.0,80.139,1.7399999999999949,SOFT,,,,,,,,,25.6,37.0,782.5,0.0,SOFT,2022,2021-2022,0,20,99,McLaren,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
ZHO,Alfa Romeo,Mexican GP,Ground-Effect,25.6,40.0,783.0,0.0,81.82,1.1129999999999995,SOFT,26.1,35.0,781.2,0.0,83.369,3.399000000000001,TEST_UNKNOWN,22.1,50.0,784.9,0.0,80.019,1.6200000000000043,SOFT,,,,,,,,,26.0,36.0,782.5,0.0,SOFT,2022,2021-2022,0,20,99,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
STR,Aston Martin,Mexican GP,Ground-Effect,25.9,39.0,783.0,0.0,81.865,1.1580000000000013,SOFT,25.5,34.0,781.2,0.0,82.84,2.8700000000000045,TEST_UNKNOWN,22.1,49.0,784.7,0.0,80.477,2.078000000000003,SOFT,,,,,,,,,25.9,37.0,782.5,0.0,SOFT,2022,2021-2022,0,20,99,Force India-Racing Point-Aston Martin,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
MSC,Haas F1 Team,Mexican GP,Ground-Effect,25.2,40.0,783.2,0.0,81.952,1.2450000000000043,SOFT,26.8,35.0,781.2,0.0,82.87899999999999,2.908999999999992,TEST_UNKNOWN,21.0,54.0,785.4,0.0,80.598,2.198999999999998,SOFT,,,,,,,,,26.1,36.0,782.7,0.0,SOFT,2022,2021-2022,0,20,99,Haas F1 Team,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
LAT,Williams,Mexican GP,Ground-Effect,25.6,40.0,783.0,0.0,82.912,2.2050000000000125,SOFT,26.0,35.0,781.2,0.0,83.32000000000001,3.3500000000000085,TEST_UNKNOWN,22.2,52.0,785.0,0.0,80.84800000000001,2.4490000000000123,SOFT,,,,,,,,,25.9,37.0,782.5,0.0,SOFT,2022,2021-2022,0,20,99,Williams,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
MAG,Haas F1 Team,Mexican GP,Ground-Effect,,,,,,,,25.4,35.0,781.2,0.0,83.316,3.346000000000004,TEST_UNKNOWN,22.0,51.0,784.9,0.0,81.271,2.872,SOFT,,,,,,,,,26.0,36.0,782.5,0.0,SOFT,2022,2021-2022,0,20,99,Haas F1 Team,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
TSU,AlphaTauri,Mexican GP,Ground-Effect,,,,,,,,26.5,35.0,781.2,0.0,80.798,0.828000000000003,SOFT,22.0,51.0,784.7,0.0,79.882,1.483000000000004,SOFT,,,,,,,,,26.0,36.0,782.2,0.0,SOFT,2022,2021-2022,0,20,99,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
ALB,Williams,Mexican GP,Ground-Effect,,,,,,,,26.6,34.0,781.2,0.0,82.44699999999999,2.4769999999999897,SOFT,22.2,52.0,785.0,0.0,79.917,1.518000000000001,SOFT,,,,,,,,,25.7,37.0,782.9,0.0,SOFT,2022,2021-2022,0,20,99,Williams,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
OCO,Alpine,Mexican GP,Ground-Effect,,,,,,,,26.6,35.0,781.2,0.0,81.17699999999999,1.2069999999999936,SOFT,22.1,49.0,784.7,0.0,79.96000000000001,1.561000000000007,SOFT,,,,,,,,,25.5,35.0,782.2,0.0,SOFT,2022,2021-2022,0,20,99,Alpine-Renault,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
RUS,Mercedes,Mexican GP,Ground-Effect,,,,,,,,26.1,35.0,781.2,0.0,79.97,0.0,SOFT,21.8,52.0,785.2,0.0,78.399,0.0,SOFT,,,,,,,,,25.4,35.0,782.2,0.0,SOFT,2022,2021-2022,0,20,99,Mercedes,Race,Clockwise,4.3,17,Balanced,1270,5,8,4,3.95,Very twisty
LEC,Ferrari,Miami GP,Ground-Effect,33.6,40.0,1012.5,0.0,91.098,0.0,SOFT,33.7,39.0,1011.5,0.0,90.044,0.1059999999999945,SOFT,33.4,43.0,1010.2,0.0,90.498,0.1940000000000026,SOFT,,,,,,,,,32.6,41.0,1008.5,0.0,SOFT,2022,2021-2022,0,5,84,Ferrari,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
RUS,Mercedes,Miami GP,Ground-Effect,33.6,40.0,1012.5,0.0,91.169,0.0709999999999979,SOFT,33.9,38.0,1011.5,0.0,89.938,0.0,SOFT,33.2,43.0,1010.0,0.0,91.924,1.6200000000000043,SOFT,,,,,,,,,33.2,39.0,1008.2,0.0,SOFT,2022,2021-2022,0,5,84,Mercedes,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
VER,Red Bull Racing,Miami GP,Ground-Effect,33.9,40.0,1012.7,0.0,91.277,0.179000000000002,SOFT,,,,,,,,34.0,41.0,1010.0,0.0,90.649,0.3449999999999988,SOFT,,,,,,,,,32.9,40.0,1008.5,0.0,SOFT,2022,2021-2022,0,5,84,Red Bull Racing,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
PER,Red Bull Racing,Miami GP,Ground-Effect,33.6,40.0,1012.5,0.0,91.301,0.2030000000000029,SOFT,34.0,38.0,1011.4,0.0,90.15,0.2120000000000033,SOFT,34.3,40.0,1010.2,0.0,90.304,0.0,SOFT,,,,,,,,,32.6,41.0,1008.4,0.0,SOFT,2022,2021-2022,0,5,84,Red Bull Racing,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
GAS,AlphaTauri,Miami GP,Ground-Effect,33.7,39.0,1012.5,0.0,91.498,0.4000000000000057,SOFT,33.7,39.0,1011.5,0.0,90.547,0.6089999999999947,SOFT,33.5,42.0,1010.2,0.0,91.901,1.5969999999999942,SOFT,,,,,,,,,32.6,41.0,1008.4,0.0,SOFT,2022,2021-2022,0,5,84,Toro Rosso-AlphaTauri-RB-Racing Bulls,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
SAI,Ferrari,Miami GP,Ground-Effect,33.8,38.0,1012.7,0.0,91.528,0.4300000000000068,MEDIUM,32.6,55.0,1011.5,0.0,90.964,1.0259999999999962,MEDIUM,33.4,43.0,1010.2,0.0,91.172,0.867999999999995,SOFT,,,,,,,,,32.6,41.0,1008.5,0.0,SOFT,2022,2021-2022,0,5,84,Ferrari,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
ALB,Williams,Miami GP,Ground-Effect,34.0,42.0,1012.7,0.0,91.85399999999998,0.755999999999986,SOFT,34.1,38.0,1011.5,0.0,91.71,1.7719999999999914,SOFT,34.3,40.0,1010.2,0.0,91.501,1.1970000000000027,SOFT,,,,,,,,,33.5,40.0,1008.5,0.0,SOFT,2022,2021-2022,0,5,84,Williams,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
HAM,Mercedes,Miami GP,Ground-Effect,33.8,39.0,1012.5,0.0,91.956,0.8580000000000041,SOFT,33.7,39.0,1011.5,0.0,90.179,0.2409999999999996,SOFT,33.8,42.0,1010.0,0.0,91.89,1.5859999999999983,SOFT,,,,,,,,,32.6,41.0,1008.5,0.0,SOFT,2022,2021-2022,0,5,84,Mercedes,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
MAG,Haas F1 Team,Miami GP,Ground-Effect,33.8,38.0,1012.7,0.0,92.559,1.4609999999999983,SOFT,33.9,38.0,1011.5,0.0,90.921,0.983000000000004,SOFT,33.5,43.0,1010.4,0.0,91.227,0.9230000000000018,SOFT,,,,,,,,,33.5,39.0,1008.5,0.0,SOFT,2022,2021-2022,0,5,84,Haas F1 Team,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
RIC,McLaren,Miami GP,Ground-Effect,33.9,40.0,1012.5,0.0,92.592,1.4939999999999998,SOFT,33.7,39.0,1011.5,0.0,91.208,1.269999999999996,SOFT,33.8,41.0,1010.0,0.0,91.728,1.4239999999999924,SOFT,,,,,,,,,33.0,41.0,1008.4,0.0,SOFT,2022,2021-2022,0,5,84,McLaren,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
NOR,McLaren,Miami GP,Ground-Effect,34.3,44.0,1013.0,0.0,92.615,1.516999999999996,SOFT,34.0,38.0,1011.4,0.0,90.535,0.5969999999999942,SOFT,34.1,41.0,1010.2,0.0,91.594,1.289999999999992,SOFT,,,,,,,,,32.6,41.0,1008.5,0.0,SOFT,2022,2021-2022,0,5,84,McLaren,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
ALO,Alpine,Miami GP,Ground-Effect,33.8,42.0,1013.0,0.0,92.884,1.7860000000000014,SOFT,33.9,38.0,1011.5,0.0,90.372,0.4339999999999975,SOFT,33.5,43.0,1010.2,0.0,91.036,0.7319999999999993,SOFT,,,,,,,,,33.1,40.0,1008.2,0.0,SOFT,2022,2021-2022,0,5,84,Alpine-Renault,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
ZHO,Alfa Romeo,Miami GP,Ground-Effect,33.8,39.0,1012.5,0.0,93.02,1.921999999999997,SOFT,34.1,38.0,1011.5,0.0,90.86,0.921999999999997,SOFT,34.1,41.0,1010.2,0.0,92.051,1.747,SOFT,,,,,,,,,33.2,40.0,1008.7,0.0,SOFT,2022,2021-2022,0,5,84,Sauber-Alfa Romeo-Kick Sauber-Audi,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
VET,Aston Martin,Miami GP,Ground-Effect,33.6,40.0,1012.5,0.0,93.024,1.926000000000002,SOFT,33.8,39.0,1011.5,0.0,91.393,1.4549999999999983,SOFT,34.2,41.0,1010.2,0.0,91.049,0.7450000000000045,SOFT,,,,,,,,,32.9,40.0,1008.4,0.0,SOFT,2022,2021-2022,0,5,84,Force India-Racing Point-Aston Martin,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
STR,Aston Martin,Miami GP,Ground-Effect,33.9,40.0,1012.7,0.0,93.576,2.4779999999999944,SOFT,34.0,38.0,1011.4,0.0,91.631,1.6929999999999978,SOFT,34.2,41.0,1010.2,0.0,91.665,1.3610000000000042,SOFT,,,,,,,,,32.6,41.0,1008.5,0.0,SOFT,2022,2021-2022,0,5,84,Force India-Racing Point-Aston Martin,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
BOT,Alfa Romeo,Miami GP,Ground-Effect,33.8,41.0,1013.2,0.0,93.773,2.674999999999997,MEDIUM,,,,,,,,34.4,41.0,1010.0,0.0,91.88500000000002,1.5810000000000173,SOFT,,,,,,,,,32.6,41.0,1008.5,0.0,SOFT,2022,2021-2022,0,5,84,Sauber-Alfa Romeo-Kick Sauber-Audi,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
TSU,AlphaTauri,Miami GP,Ground-Effect,33.7,43.0,1012.9,0.0,94.043,2.9450000000000074,SOFT,33.7,41.0,1011.2,0.0,91.26,1.3220000000000027,SOFT,33.5,43.0,1010.2,0.0,91.659,1.355000000000004,SOFT,,,,,,,,,32.6,41.0,1008.4,0.0,SOFT,2022,2021-2022,0,5,84,Toro Rosso-AlphaTauri-RB-Racing Bulls,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
MSC,Haas F1 Team,Miami GP,Ground-Effect,33.9,39.0,1012.7,0.0,94.945,3.846999999999994,SOFT,33.5,40.0,1011.4,0.0,91.587,1.649000000000001,SOFT,33.5,43.0,1010.4,0.0,91.05,0.7459999999999951,SOFT,,,,,,,,,32.9,41.0,1008.5,0.0,SOFT,2022,2021-2022,0,5,84,Haas F1 Team,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
LAT,Williams,Miami GP,Ground-Effect,34.1,42.0,1013.0,0.0,95.637,4.5390000000000015,SOFT,33.9,38.0,1011.5,0.0,92.913,2.9749999999999943,SOFT,34.2,41.0,1010.2,0.0,92.376,2.0720000000000027,SOFT,,,,,,,,,33.2,40.0,1008.5,0.0,SOFT,2022,2021-2022,0,5,84,Williams,Street,Anti-clockwise,5.41,19,Balanced,1310,7,8,4,3.51,Twisty
LEC,Ferrari,Monaco GP,Ground-Effect,31.1,29.0,1014.5,0.0,74.531,0.0,MEDIUM,30.8,29.0,1012.5,0.0,72.656,0.0,SOFT,27.4,43.0,1005.4,0.0,72.517,0.0409999999999968,SOFT,,,,,,,,,27.2,41.0,1003.2,0.0,SOFT,2022,2021-2022,0,7,86,Ferrari,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
PER,Red Bull Racing,Monaco GP,Ground-Effect,31.1,29.0,1014.5,0.0,74.57,0.0389999999999872,MEDIUM,30.8,30.0,1012.7,0.0,73.035,0.3789999999999907,SOFT,27.5,42.0,1005.4,0.0,72.476,0.0,SOFT,,,,,,,,,26.7,42.0,1003.2,0.0,SOFT,2022,2021-2022,0,7,86,Red Bull Racing,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
SAI,Ferrari,Monaco GP,Ground-Effect,31.1,29.0,1014.7,0.0,74.601,0.0699999999999931,MEDIUM,30.7,30.0,1012.5,0.0,72.7,0.0439999999999969,SOFT,27.2,48.0,1005.5,0.0,72.846,0.3700000000000045,SOFT,,,,,,,,,26.7,42.0,1003.2,0.0,SOFT,2022,2021-2022,0,7,86,Ferrari,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
VER,Red Bull Racing,Monaco GP,Ground-Effect,31.0,30.0,1014.7,0.0,74.712,0.1809999999999973,MEDIUM,30.8,28.0,1012.7,0.0,73.103,0.4469999999999885,SOFT,27.2,47.0,1005.5,0.0,72.881,0.4050000000000011,SOFT,,,,,,,,,26.7,42.0,1003.2,0.0,SOFT,2022,2021-2022,0,7,86,Red Bull Racing,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
NOR,McLaren,Monaco GP,Ground-Effect,31.1,30.0,1014.7,0.0,75.056,0.5249999999999915,MEDIUM,30.9,29.0,1012.7,0.0,73.294,0.637999999999991,SOFT,27.0,46.0,1005.7,0.0,73.226,0.75,SOFT,,,,,,,,,26.5,42.0,1003.2,0.0,SOFT,2022,2021-2022,0,7,86,McLaren,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
GAS,AlphaTauri,Monaco GP,Ground-Effect,31.3,31.0,1014.7,0.0,75.083,0.5519999999999925,MEDIUM,30.8,30.0,1012.7,0.0,73.636,0.9799999999999898,SOFT,27.1,45.0,1005.7,0.0,73.21000000000001,0.7340000000000089,SOFT,,,,,,,,,26.1,52.0,1004.2,0.0,SOFT,2022,2021-2022,0,7,86,Toro Rosso-AlphaTauri-RB-Racing Bulls,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
RIC,McLaren,Monaco GP,Ground-Effect,31.4,28.0,1014.5,0.0,75.157,0.6259999999999906,MEDIUM,30.9,27.0,1012.9,0.0,104.698,32.04199999999999,MEDIUM,27.1,46.0,1005.7,0.0,74.104,1.628,SOFT,,,,,,,,,27.4,43.0,1003.5,0.0,SOFT,2022,2021-2022,0,7,86,McLaren,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
RUS,Mercedes,Monaco GP,Ground-Effect,31.2,31.0,1014.7,0.0,75.211,0.6799999999999926,MEDIUM,30.8,29.0,1012.5,0.0,73.406,0.75,SOFT,27.0,49.0,1005.7,0.0,73.476,1.0,SOFT,,,,,,,,,26.6,42.0,1003.2,0.0,SOFT,2022,2021-2022,0,7,86,Mercedes,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
VET,Aston Martin,Monaco GP,Ground-Effect,31.1,31.0,1014.7,0.0,75.387,0.8559999999999945,SOFT,30.8,28.0,1012.7,0.0,74.05900000000001,1.4030000000000058,SOFT,27.1,49.0,1005.5,0.0,73.838,1.3619999999999948,SOFT,,,,,,,,,26.7,42.0,1003.2,0.0,SOFT,2022,2021-2022,0,7,86,Force India-Racing Point-Aston Martin,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
HAM,Mercedes,Monaco GP,Ground-Effect,30.6,33.0,1015.0,0.0,75.499,0.9679999999999892,MEDIUM,30.5,30.0,1012.7,0.0,74.267,1.61099999999999,SOFT,27.7,46.0,1005.4,0.0,73.375,0.8990000000000009,SOFT,,,,,,,,,26.7,42.0,1003.2,0.0,SOFT,2022,2021-2022,0,7,86,Mercedes,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
TSU,AlphaTauri,Monaco GP,Ground-Effect,31.3,31.0,1014.7,0.0,75.53599999999999,1.0049999999999812,MEDIUM,30.8,28.0,1012.5,0.0,74.134,1.4779999999999944,SOFT,27.0,46.0,1005.7,0.0,73.64500000000001,1.1690000000000111,SOFT,,,,,,,,,27.4,45.0,1003.5,0.0,SOFT,2022,2021-2022,0,7,86,Toro Rosso-AlphaTauri-RB-Racing Bulls,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
STR,Aston Martin,Monaco GP,Ground-Effect,31.0,30.0,1014.7,0.0,75.53899999999999,1.0079999999999814,SOFT,30.8,28.0,1012.7,0.0,74.62299999999999,1.9669999999999843,SOFT,27.1,48.0,1005.7,0.0,74.639,2.1629999999999967,SOFT,,,,,,,,,26.6,47.0,1004.0,0.0,SOFT,2022,2021-2022,0,7,86,Force India-Racing Point-Aston Martin,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
ALO,Alpine,Monaco GP,Ground-Effect,31.1,29.0,1014.7,0.0,75.749,1.217999999999989,MEDIUM,30.4,30.0,1012.7,0.0,73.912,1.2560000000000002,SOFT,27.3,45.0,1005.5,0.0,73.58500000000001,1.1090000000000089,SOFT,,,,,,,,,26.6,43.0,1003.2,0.0,SOFT,2022,2021-2022,0,7,86,Alpine-Renault,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
MAG,Haas F1 Team,Monaco GP,Ground-Effect,31.3,31.0,1014.7,0.0,75.806,1.2749999999999917,MEDIUM,30.4,30.0,1012.7,0.0,74.239,1.5829999999999984,SOFT,27.0,47.0,1005.7,0.0,73.43599999999999,0.9599999999999936,SOFT,,,,,,,,,27.4,43.0,1003.5,0.0,SOFT,2022,2021-2022,0,7,86,Haas F1 Team,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
ALB,Williams,Monaco GP,Ground-Effect,31.3,31.0,1014.7,0.0,76.10999999999999,1.5789999999999793,SOFT,30.9,29.0,1012.7,0.0,74.486,1.8299999999999983,SOFT,27.1,46.0,1005.7,0.0,73.882,1.406000000000006,SOFT,,,,,,,,,26.0,51.0,1003.9,0.0,SOFT,2022,2021-2022,0,7,86,Williams,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
OCO,Alpine,Monaco GP,Ground-Effect,31.2,28.0,1014.5,0.0,76.315,1.7839999999999918,MEDIUM,30.8,28.0,1012.7,0.0,75.216,2.559999999999988,SOFT,27.5,44.0,1005.4,0.0,74.26,1.784000000000006,SOFT,,,,,,,,,26.6,43.0,1003.2,0.0,SOFT,2022,2021-2022,0,7,86,Alpine-Renault,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
ZHO,Alfa Romeo,Monaco GP,Ground-Effect,30.8,32.0,1014.9,0.0,76.417,1.885999999999996,MEDIUM,30.7,30.0,1012.5,0.0,74.525,1.869,SOFT,27.1,49.0,1005.5,0.0,74.86099999999999,2.384999999999991,SOFT,,,,,,,,,25.8,52.0,1004.2,0.0,SOFT,2022,2021-2022,0,7,86,Sauber-Alfa Romeo-Kick Sauber-Audi,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
LAT,Williams,Monaco GP,Ground-Effect,31.4,28.0,1014.5,0.0,77.714,3.1829999999999927,SOFT,30.4,30.0,1012.7,0.0,76.276,3.6199999999999903,SOFT,27.1,46.0,1005.7,0.0,74.91000000000001,2.434000000000012,SOFT,,,,,,,,,26.0,51.0,1003.9,0.0,SOFT,2022,2021-2022,0,7,86,Williams,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
MSC,Haas F1 Team,Monaco GP,Ground-Effect,30.9,30.0,1015.0,0.0,78.63600000000001,4.105000000000004,HARD,30.6,30.0,1012.7,0.0,74.894,2.2379999999999995,SOFT,27.1,46.0,1005.7,0.0,73.827,1.350999999999999,SOFT,,,,,,,,,27.4,43.0,1003.5,0.0,SOFT,2022,2021-2022,0,7,86,Haas F1 Team,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
BOT,Alfa Romeo,Monaco GP,Ground-Effect,29.9,31.0,1015.2,0.0,103.912,29.381,HARD,30.7,29.0,1012.7,0.0,74.468,1.8119999999999976,SOFT,27.1,48.0,1005.7,0.0,73.849,1.3730000000000049,SOFT,,,,,,,,,27.6,42.0,1003.5,0.0,SOFT,2022,2021-2022,0,7,86,Sauber-Alfa Romeo-Kick Sauber-Audi,Street,Clockwise,3.34,19,Low-speed,670,13,6,0,5.69,Very twisty
LEC,Ferrari,Saudi Arabian GP,Ground-Effect,22.9,50.0,1014.4,0.0,90.772,0.0,SOFT,21.8,56.0,1015.5,0.0,90.07399999999998,0.0,SOFT,24.2,57.0,1012.7,0.0,89.735,0.0,SOFT,,,,,,,,,23.2,62.0,1014.7,0.0,SOFT,2022,2021-2022,0,2,81,Ferrari,Street,Anti-clockwise,6.17,27,Very high-speed,1050,3,7,17,4.37,Very twisty
VER,Red Bull Racing,Saudi Arabian GP,Ground-Effect,23.2,47.0,1013.9,0.0,90.888,0.1159999999999996,HARD,21.9,56.0,1015.5,0.0,90.214,0.1400000000000147,MEDIUM,24.2,57.0,1012.5,0.0,89.768,0.0330000000000012,SOFT,,,,,,,,,23.2,62.0,1014.7,0.0,SOFT,2022,2021-2022,0,2,81,Red Bull Racing,Street,Anti-clockwise,6.17,27,Very high-speed,1050,3,7,17,4.37,Very twisty
BOT,Alfa Romeo,Saudi Arabian GP,Ground-Effect,22.8,50.0,1014.4,0.0,91.084,0.3119999999999976,SOFT,21.8,56.0,1015.5,0.0,90.832,0.7580000000000098,SOFT,24.2,56.0,1012.5,0.0,90.03,0.2950000000000017,SOFT,,,,,,,,,23.2,62.0,1014.7,0.0,SOFT,2022,2021-2022,0,2,81,Sauber-Alfa Romeo-Kick Sauber-Audi,Street,Anti-clockwise,6.17,27,Very high-speed,1050,3,7,17,4.37,Very twisty
SAI,Ferrari,Saudi Arabian GP,Ground-Effect,22.9,50.0,1014.4,0.0,91.139,0.3669999999999902,SOFT,22.0,56.0,1015.5,0.0,90.32,0.2460000000000093,MEDIUM,24.2,56.0,1012.7,0.0,90.009,0.2740000000000009,SOFT,,,,,,,,,23.2,61.0,1014.7,0.0,SOFT,2022,2021-2022,0,2,81,Ferrari,Street,Anti-clockwise,6.17,27,Very high-speed,1050,3,7,17,4.37,Very twisty
